Brand Name,Generic Name,Tot_Mftr,Manufacturer,2017 Total Spending,2017 Total Dosage Units,2017 Total Claims,"2017 Total 
Beneficiaries",2017 Average Spending Per Dosage Unit (Weighted),"2017 Average 
Spending Per Claim","2017 Average 
Spending Per Beneficiary","2017 Outlier 
Flag",2018 Total Spending,2018 Total Dosage Units,2018 Total Claims,"2018 Total 
Beneficiaries",2018 Average Spending Per Dosage Unit (Weighted),"2018 Average 
Spending Per Claim","2018 Average 
Spending Per Beneficiary","2018 Outlier 
Flag"
Acular,Ketorolac Tromethamine,1,Overall,104264.23,2805,429,220,37.17084849,243.0401632,473.9283182,0,89458.99,2401,383,216,37.25905456,233.5743864,414.1619907,0
Acular,Ketorolac Tromethamine,1,Allergan Inc.,104264.23,2805,429,220,37.17084849,243.0401632,473.9283182,0,89458.99,2401,383,216,37.25905456,233.5743864,414.1619907,0
Acular Ls,Ketorolac Tromethamine,1,Overall,62510.71,1300,207,97,48.08516154,301.9841063,644.4403093,0,55760.95,1170,183,87,47.65893162,304.7046448,640.9304598,1
Acular Ls,Ketorolac Tromethamine,1,Allergan Inc.,62510.71,1300,207,97,48.08516154,301.9841063,644.4403093,0,55760.95,1170,183,87,47.65893162,304.7046448,640.9304598,1
Acuvail,Ketorolac Tromethamine/PF,1,Overall,349931.47,38222,826,408,9.155237036,423.6458475,857.6751716,0,350759.69,34304,774,343,10.22503761,453.1778941,1022.623003,0
Acuvail,Ketorolac Tromethamine/PF,1,Allergan Inc.,349931.47,38222,826,408,9.155237036,423.6458475,857.6751716,0,350759.69,34304,774,343,10.22503761,453.1778941,1022.623003,0
Acyclovir Sodium,Acyclovir Sodium,2,Overall,68406.04,136749.27,399,151,0.498313939,171.4437093,453.0201325,0,76976.15,96563.5,325,113,0.823109871,236.8496923,681.2048673,0
Acyclovir Sodium,Acyclovir Sodium,1,Fresenius Kabi,24709.2,47079.5,117,52,0.524839899,211.1897436,475.1769231,0,24133.84,37168,90,35,0.649317693,268.1537778,689.5382857,0
Acyclovir Sodium,Acyclovir Sodium,1,Auromedics Phar,43696.84,89669.77,282,97,0.487308488,154.9533333,450.4828866,0,52842.31,59395.5,235,73,0.889668578,224.8608936,723.8672603,0
Acyclovir*,Acyclovir,32,Overall,51366010.28,113017835.5,1735536,663195,0.879323238,29.59662622,77.45234853,0,47903680.9,121565098.5,1794615,674884,0.712175355,26.69301265,70.9806143,0
Acyclovir*,Acyclovir,1,Tolmar Inc.,109556.4,14000,577,503,7.825457143,189.8724437,217.8059642,0,1003602.72,150570,7051,5406,6.665356446,142.3348064,185.6460821,0
Acyclovir*,Acyclovir,1,"Gsms, Inc.",1262.92,6906,168,74,0.201847489,7.517380952,17.06648649,0,1927.06,10837,234,74,0.204574459,8.235299145,26.04135135,0
Acyclovir*,Acyclovir,1,"Xiromed, LLC",,,,,,,,,,,,,,,,
Acyclovir*,Acyclovir,1,Perrigo/Padagis,,,,,,,,,,,,,,,,
Acyclovir*,Acyclovir,1,Hi-Tech/Akorn C,436496.19,722486.3,1574,876,0.604158432,277.3165121,498.2833219,0,73310.28,128071,264,182,0.572419049,277.6904546,402.8037363,0
Acyclovir*,Acyclovir,1,Zydus Pharmaceu*,4168844.79,21168836.05,290056,119002,0.203999337,14.37255147,35.03172039,0,5475802.66,25327729.76,336975,140065,0.224385499,16.24987806,39.09472502,0
Acyclovir*,Acyclovir,1,Ranbaxy Pharmac,14429.49,68749.5,1328,542,0.210397845,10.86557982,26.62267528,0,10323.46,49418,931,374,0.209666393,11.08857143,27.60283423,0
Acyclovir*,Acyclovir,1,Northstar Rx Ll,128999.82,10275,488,456,12.55472701,264.3438934,282.8943421,0,1365475.78,124278,5601,4118,10.9872687,243.7914265,331.5871248,0
Acyclovir*,Acyclovir,1,Teva USA*,2851722.32,13736685.5,223559,102545,0.216223876,12.75601662,27.80947213,0,1564700.76,7561335,121060,55642,0.215515223,12.92500215,28.12085763,0
Acyclovir*,Acyclovir,1,Viona Pharmaceu*,,,,,,,,,,,,,,,,
Acyclovir*,Acyclovir,1,Taro Pharm USA,3277839.17,255038,9323,6690,12.852356,351.5863102,489.961012,0,4035793.41,388028,15883,11635,10.40077884,254.095159,346.8666446,0
Acyclovir*,Acyclovir,1,Yiling Pharmace,,,,,,,,,1149.68,5405,124,98,0.229285935,9.271612903,11.73142857,0
Acyclovir*,Acyclovir,1,Mylan*,8439431.09,646079.5,29066,21151,13.25083056,290.3540594,399.0086091,0,3689507.33,391691,14251,10173,10.95529033,258.894627,362.6764308,0
Acyclovir*,Acyclovir,1,Torrent Pharmac,,,,,,,,,,,,,,,,
Acyclovir*,Acyclovir,1,Ranbaxy/Sun Pha,12135.1,45066,1031,676,0.283915827,11.77022308,17.95133136,0,9800.88,33869.2,794,480,0.298229936,12.34367758,20.4185,0
Acyclovir*,Acyclovir,1,Nivagen Pharmac,16345.58,130009,1861,1338,0.128113885,8.783224073,12.2164275,0,508964.79,4345323,59165,30257,0.120430691,8.602464126,16.82138976,0
Acyclovir*,Acyclovir,1,Novitium Pharma,,,,,,,,,,,,,,,,
Acyclovir*,Acyclovir,1,Alembic Pharmac,,,,,,,,,,,,,,,,
Acyclovir*,Acyclovir,1,Cosette Pharmac,,,,,,,,,566971.23,52681,1949,1455,10.76234753,290.9036583,389.6709485,0
Acyclovir*,Acyclovir,1,Glenmark Pharma,37266.98,3300,140,136,11.29302424,266.1927143,274.0219118,0,1728763.62,175225,6433,4930,9.865964446,268.7336577,350.6619919,0
Acyclovir*,Acyclovir,1,Avet Pharmaceut,984475.39,4137326,76616,41823,0.24419889,12.84947518,23.53909069,0,1519370.58,8296846.5,121279,54363,0.18423801,12.52789502,27.94861542,0
Acyclovir*,Acyclovir,1,Camber Pharmace,6343743.28,28116698.5,442753,198205,0.231265504,14.32795098,32.00596998,0,7971893.18,33621632.5,522754,236025,0.245271475,15.24979853,33.77563046,0
Acyclovir*,Acyclovir,1,Actavis/Teva*,5060972.46,1495118.697,13064,8299,10.6131592,387.3983818,609.8291915,0,2786156.92,1818172.112,8558,4969,6.923378395,325.5616873,560.7077722,0
Acyclovir*,Acyclovir,1,Carlsbad Tech,4604248.19,21934844.8,327449,145850,0.216837975,14.06096275,31.56837977,0,5964455.69,28986983.36,419903,172716,0.21229769,14.20436551,34.53331301,0
Acyclovir*,Acyclovir,1,Fougera/Sandoz,1980316.48,148890,7938,6190,13.30053382,249.4729756,319.9218869,0,680806.08,60851,2460,1762,11.18808368,276.750439,386.3825653,0
Acyclovir*,Acyclovir,1,Apotex Corp,2907096.46,17095350.67,245821,108504,0.175873403,11.82607043,26.79252802,0,1645130.56,8887826.1,112694,50298,0.189508147,14.59820896,32.70767347,0
Acyclovir*,Acyclovir,1,AHP,4844.2,23424,440,265,0.230249201,11.00954546,18.28,0,1022.57,4734,103,58,0.223699523,9.927864078,17.63051724,0
Acyclovir*,Acyclovir,1,Bionpharma Inc.,,,,,,,,,,,,,,,,
Acyclovir*,Acyclovir,1,Major Pharmaceu,17925.81,101235,1556,969,0.182844991,11.52044345,18.49928793,0,8647.93,35930,759,383,0.248413453,11.39384717,22.5794517,0
Acyclovir*,Acyclovir,1,Amneal Pharmace,9316372.67,707343,27784,20690,13.17094065,335.3143057,450.283841,0,6978230.03,673472,25836,18934,10.3615741,270.0971524,368.5555102,0
Acyclovir*,Acyclovir,1,Quinn Pharmaceu,320475.94,2426612,29400,15149,0.132067236,10.90054218,21.15492376,0,58205.18,411670,6210,3495,0.141387956,9.372814815,16.65384263,0
Acyclovir*,Acyclovir,1,Mylan Instituti,331209.55,23562,3544,2802,14.05693702,93.4564193,118.2046931,0,253668.52,22520,3344,2674,11.26414387,75.85781101,94.86481675,0
Aczone,Dapsone,2,Overall,2084850.31,241140,3392,1949,8.647028616,614.6374735,1069.702571,0,1334285.05,141030,1935,1099,9.461483518,689.5529974,1214.090127,0
Aczone,Dapsone,1,"Almirall, LLC",,,,,,,,,,,,,,,,
Aczone,Dapsone,1,Allerg/Almirall,2084850.31,241140,3392,1934,8.647028616,614.6374735,1077.999126,0,1334285.05,141030,1935,1099,9.461483518,689.5529974,1214.090127,0
Adacel Tdap,"Diph,Pertuss(Acell),Tet Vac/PF",1,Overall,9988685.14,109519.346,169401,168821,91.35791522,58.96473539,59.16731414,0,10979499.3,136138.246,191707,190954,80.80547293,57.27229209,57.49813725,0
Adacel Tdap,"Diph,Pertuss(Acell),Tet Vac/PF",1,Sanofi-Pasteur,9988685.14,109519.346,169401,168821,91.35791522,58.96473539,59.16731414,0,10979499.3,136138.246,191707,190954,80.80547293,57.27229209,57.49813725,0
Adakveo,Crizanlizumab-Tmca,1,Overall,,,,,,,,,,,,,,,,
Adakveo,Crizanlizumab-Tmca,1,Novartis,,,,,,,,,,,,,,,,
Adapalene,Adapalene,10,Overall,1542017.22,485686,10152,5312,3.175685244,151.8929492,290.2893863,0,1544251.4,508564,10610,5094,3.032249001,145.5467861,303.1510404,0
Adapalene,Adapalene,1,Taro Pharm USA,29827.91,10185,219,193,2.91430381,136.2005023,154.5487565,0,135832.87,38432,773,400,3.528347899,175.7216947,339.582175,0
Adapalene,Adapalene,1,Prasco Labs,140105.9,34545,724,442,4.052681112,193.5164365,316.9816742,0,86066.2,21780,458,287,3.955303592,187.9174673,299.88223,0
Adapalene,Adapalene,1,Teva USA,282872.67,121575,2530,1454,2.326733868,111.8073795,194.5479161,0,322171.2,144270,3041,1576,2.233112913,105.9425189,204.4233503,0
Adapalene,Adapalene,1,Perrigo/Padagis,302120.81,77385,1583,922,3.904126252,190.8533228,327.6798373,0,300001.98,74940,1566,815,4.003228983,191.5721456,368.100589,0
Adapalene,Adapalene,1,Rochester Pharm,,,,,,,,,,,,,,,,
Adapalene,Adapalene,1,Actavis/Teva,94261.18,22905,469,262,4.115310194,200.9833262,359.7754962,0,102734.45,27990,544,328,3.670398357,188.8500919,313.2147866,0
Adapalene,Adapalene,1,Fougera/Sandoz,354228.05,90090,1908,1130,3.931935287,185.6541143,313.4761504,0,284295.4,73245,1532,867,3.881430814,185.5714099,327.9070358,0
Adapalene,Adapalene,1,Sandoz,73729.83,17506,386,225,4.211804469,191.0099223,327.6881333,0,76724.39,20160,443,247,3.807112728,173.192754,310.6250607,0
Adapalene,Adapalene,1,Glenmark Pharma,264870.87,111495,2333,1205,2.375630028,113.532306,219.8098506,0,236424.91,107747,2253,1126,2.194259794,104.9378207,209.9688366,0
Adapalene,Adapalene,1,Alembic Pharmac,,,,,,,,,,,,,,,,
Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,5,Overall,35366.7,5130,109,138,6.894093567,324.4651376,256.2804348,0,123672.95,27270,555,405,4.560650569,222.8341441,305.3653086,0
Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,1,Teva USA,,,,,,,,,,,,,,,,
Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,1,Perrigo/Padagis,,,,,,,,,14780.1,7245,144,103,2.040041408,102.6395833,143.4961165,0
Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,1,Prasco Labs,35366.7,5130,109,73,6.894093567,324.4651376,484.4753425,0,79075.98,14175,296,190,5.578552381,267.1485811,416.1893684,0
Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,1,Glenmark Pharma,,,,,,,,,,,,,,,,
Adapalene-Benzoyl Peroxide,Adapalene/Benzoyl Peroxide,1,Taro Pharm USA,,,,,,,,,29816.87,5850,115,85,5.096900855,259.2771304,350.7867059,0
Adcetris,Brentuximab Vedotin,1,Overall,,,,,,,,,,,,,,,,
Adcetris,Brentuximab Vedotin,1,Seagen Inc.,,,,,,,,,,,,,,,,
Adcirca,Tadalafil,1,Overall,322356155.2,5321699.7,87112,10391,60.57390934,3700.479327,31022.63066,0,266213540.1,3897887.5,64456,8975,68.29687622,4130.15918,29661.67578,0
Adcirca,Tadalafil,1,Eli Lilly & Co.,322356155.2,5321699.7,87112,10391,60.57390934,3700.479327,31022.63066,0,266213540.1,3897887.5,64456,8975,68.29687622,4130.15918,29661.67578,0
Adderall,Dextroamphetamine/Amphetamine,1,Overall,3147667.74,534585,7397,1364,5.887270514,425.5330188,2307.674296,0,3853888.75,607546,8488,1551,6.342321173,454.0396737,2484.776757,0
Adderall,Dextroamphetamine/Amphetamine,1,Teva USA,3147667.74,534585,7397,1364,5.887270514,425.5330188,2307.674296,0,3853888.75,607546,8488,1551,6.342321173,454.0396737,2484.776757,0
Adderall XR,Dextroamphetamine/Amphetamine,1,Overall,7763038.82,1551403,31622,5939,5.050035958,245.4948713,1307.128948,0,8032117.17,1676353,34589,5952,4.845024559,232.2159406,1349.482051,0
Adderall XR,Dextroamphetamine/Amphetamine,1,Shire US Inc.,7763038.82,1551403,31622,5939,5.050035958,245.4948713,1307.128948,0,8032117.17,1676353,34589,5952,4.845024559,232.2159406,1349.482051,0
Adefovir Dipivoxil,Adefovir Dipivoxil,2,Overall,5855685.69,207698,6403,844,28.19326951,914.5222068,6938.01622,0,5325462.51,189521,5782,740,28.09959153,921.0415963,7196.57096,0
Adefovir Dipivoxil,Adefovir Dipivoxil,1,Sigmapharm Labo,5855685.69,207698,6403,844,28.19326951,914.5222068,6938.01622,0,5136466.95,182795,5592,738,28.09960311,918.5384388,6959.982317,0
Adefovir Dipivoxil,Adefovir Dipivoxil,1,Apotex Corp,,,,,,,,,188995.56,6726,190,130,28.09925067,994.7134737,1453.812,0
Adempas,Riociguat,1,Overall,240915174.6,2267129,26191,3109,106.2632716,9198.395426,77489.60264,0,256166028.2,2292012,26246,3192,111.7659928,9760.193102,80252.51509,0
Adempas,Riociguat,1,"Bayer,Pharm Div",240915174.6,2267129,26191,3109,106.2632716,9198.395426,77489.60264,0,256166028.2,2292012,26246,3192,111.7659928,9760.193102,80252.51509,0
Adlyxin,Lixisenatide,1,Overall,24669.45,270,28,13,91.63993666,881.0517857,1897.65,1,63298.03,636,70,26,99.67050173,904.2575714,2434.539615,0
Adlyxin,Lixisenatide,1,Sanofi-Aventis,24669.45,270,28,13,91.63993666,881.0517857,1897.65,1,63298.03,636,70,26,99.67050173,904.2575714,2434.539615,0
Admelog,Insulin Lispro,1,Overall,,,,,,,,,403661.76,17019,1069,658,23.71830072,377.6068849,613.4677204,0
Admelog,Insulin Lispro,1,Sanofi-Aventis,,,,,,,,,403661.76,17019,1069,658,23.71830072,377.6068849,613.4677204,0
Admelog Solostar,Insulin Lispro,1,Overall,,,,,,,,,1124957.97,36927,2995,1645,30.46437485,375.61201,683.8650274,0
Admelog Solostar,Insulin Lispro,1,Sanofi-Aventis,,,,,,,,,1124957.97,36927,2995,1645,30.46437485,375.61201,683.8650274,0
Adrenalin,Epinephrine,1,Overall,8113.79,1403,265,170,13.77334787,30.61807547,47.72817647,0,21787.27,7243.4,490,395,2.825993478,44.46381633,55.15764557,1
Adrenalin,Epinephrine,1,Par Pharmaceuti,8113.79,1403,265,170,13.77334787,30.61807547,47.72817647,0,21787.27,7243.4,490,395,2.825993478,44.46381633,55.15764557,1
Adriamycin,Doxorubicin HCl,1,Overall,,,,,,,,,,,,,,,,
Adriamycin,Doxorubicin HCl,1,West-Ward/Hikma,,,,,,,,,,,,,,,,
Advair Diskus,Fluticasone Propion/Salmeterol,1,Overall,2373802297,381676276.4,4879510,1134814,6.221330811,486.4837448,2091.798566,0,2393807457,356738339.2,4398315,1030947,6.705781245,544.2555745,2321.950069,0
Advair Diskus,Fluticasone Propion/Salmeterol,1,Glaxosmithkline,2373802297,381676276.4,4879510,1134814,6.221330811,486.4837448,2091.798566,0,2393807457,356738339.2,4398315,1030947,6.705781245,544.2555745,2321.950069,0
Advair HFA,Fluticasone Propion/Salmeterol,1,Overall,227793799.8,6775146.8,459715,120357,33.60624471,495.510914,1892.651028,0,260074489.9,7030447.1,461754,121649,36.95279523,563.2316989,2137.908983,0
Advair HFA,Fluticasone Propion/Salmeterol,1,Glaxosmithkline,227793799.8,6775146.8,459715,120357,33.60624471,495.510914,1892.651028,0,260074489.9,7030447.1,461754,121649,36.95279523,563.2316989,2137.908983,0
Advocate Pen Needle,"Pen Needle, Diabetic",1,Overall,11333.12,20890,145,98,0.542514122,78.15944828,115.6440816,0,99685.13,178610,1282,745,0.558116175,77.7575117,133.8055436,0
Advocate Pen Needle,"Pen Needle, Diabetic",1,Diabetic Supply,11333.12,20890,145,98,0.542514122,78.15944828,115.6440816,0,99685.13,178610,1282,745,0.558116175,77.7575117,133.8055436,0
Advocate Pen Needles,"Pen Needle, Diabetic",1,Overall,753553.94,1624509,13873,4778,0.463645894,54.3180235,157.7132566,0,1480139.85,3118960,24472,8093,0.474441163,60.48299485,182.8913691,0
Advocate Pen Needles,"Pen Needle, Diabetic",1,Diabetic Supply,753553.94,1624509,13873,4778,0.463645894,54.3180235,157.7132566,0,1480139.85,3118960,24472,8093,0.474441163,60.48299485,182.8913691,0
Advocate Syringes,"Syring-Needl,Disp,Insul,0.3 Ml",1,Overall,49487.25,99446,1355,410,0.497417136,36.52195572,120.7006098,0,75711.5,152813,1886,544,0.495134582,40.14395546,139.1755515,0
Advocate Syringes,"Syring-Needl,Disp,Insul,0.3 Ml",1,Diabetic Supply,49487.25,99446,1355,410,0.497417136,36.52195572,120.7006098,0,75711.5,152813,1886,544,0.495134582,40.14395546,139.1755515,0
Advocate Syringes,"Syringe And Needle,Insulin,1ml",1,Overall,165632.24,345647,3511,1145,0.480050574,47.17523213,144.6569782,0,304063.64,644564,5426,1771,0.47249287,56.0382676,171.690367,0
Advocate Syringes,"Syringe And Needle,Insulin,1ml",1,Diabetic Supply,165632.24,345647,3511,1145,0.480050574,47.17523213,144.6569782,0,304063.64,644564,5426,1771,0.47249287,56.0382676,171.690367,0
Advocate Syringes,"Syringe-Needle,Insulin,0.5 Ml",1,Overall,155444.32,319674,3641,1164,0.486229214,42.69275474,133.5432302,0,244656.42,510744,5600,1684,0.479690134,43.68864643,145.2829097,0
Advocate Syringes,"Syringe-Needle,Insulin,0.5 Ml",1,Diabetic Supply,155444.32,319674,3641,1164,0.486229214,42.69275474,133.5432302,0,244656.42,510744,5600,1684,0.479690134,43.68864643,145.2829097,0
Adzenys XR-ODT,Amphetamine,1,Overall,188108.25,19082,575,187,9.857921468,327.1447826,1005.926471,0,326765.14,30393,843,200,10.7514103,387.6217556,1633.8257,0
Adzenys XR-ODT,Amphetamine,1,Neos Brands/Ayt,188108.25,19082,575,187,9.857921468,327.1447826,1005.926471,0,326765.14,30393,843,200,10.7514103,387.6217556,1633.8257,0
Afinitor,Everolimus,1,Overall,344795728.2,725465,25473,5540,475.3747035,13535.73306,62237.49606,0,386491662.5,727436,25463,5544,531.410702,15178.55958,69713.50334,0
Afinitor,Everolimus,1,Novartis,344795728.2,725465,25473,5540,475.3747035,13535.73306,62237.49606,0,386491662.5,727436,25463,5544,531.410702,15178.55958,69713.50334,0
Afinitor Disperz,Everolimus,1,Overall,3143771.66,6666,119,26,475.6597419,26418.24924,120914.2946,0,4462227.2,8462,183,34,529.7296434,24383.75519,131241.9765,0
Afinitor Disperz,Everolimus,1,Novartis,3143771.66,6666,119,26,475.6597419,26418.24924,120914.2946,0,4462227.2,8462,183,34,529.7296434,24383.75519,131241.9765,0
Afrezza,"Insulin Regular, Human",1,Overall,1940792.28,501678,2609,745,3.835181994,743.8835876,2605.090309,0,4495446.24,749550,4143,1135,6.004952073,1085.070297,3960.745586,0
Afrezza,"Insulin Regular, Human",1,Mannkind Corpor,1940792.28,501678,2609,739,3.835181994,743.8835876,2626.241245,0,4495446.24,749550,4143,1135,6.004952073,1085.070297,3960.745586,0
Aggrenox,Aspirin/Dipyridamole,1,Overall,57404197.15,6918507.867,101104,19718,8.297193304,567.7737493,2911.258604,0,54174038.05,6706808.7,84760,17396,8.077468804,639.1462724,3114.166363,0
Aggrenox,Aspirin/Dipyridamole,1,Boehringer Ing.,57404197.15,6918507.867,101104,19718,8.297193304,567.7737493,2911.258604,0,54174038.05,6706808.7,84760,17396,8.077468804,639.1462724,3114.166363,0
Agrylin,Anagrelide HCl,1,Overall,283667.15,36799,321,65,7.708555939,883.6982866,4364.11,0,212176.42,26646,224,41,7.96278691,947.2161607,5175.034634,0
Agrylin,Anagrelide HCl,1,Shire US Inc.,283667.15,36799,321,65,7.708555939,883.6982866,4364.11,0,212176.42,26646,224,41,7.96278691,947.2161607,5175.034634,0
Aimovig Autoinjector,Erenumab-Aooe,1,Overall,,,,,,,,,12480615.36,21497,17475,8252,580.5747481,714.1983039,1512.435211,0
Aimovig Autoinjector,Erenumab-Aooe,1,Amgen,,,,,,,,,12480615.36,21497,17475,8252,580.5747481,714.1983039,1512.435211,0
Airduo Digihaler,Fluticasone Propion/Salmeterol,1,Overall,,,,,,,,,,,,,,,,
Airduo Digihaler,Fluticasone Propion/Salmeterol,1,Teva Specialty,,,,,,,,,,,,,,,,
Airduo Respiclick,Fluticasone Propion/Salmeterol,1,Overall,89096.09,442,285,219,203.1409351,312.6178597,406.8314612,1,254968.43,854,771,469,298.4976912,330.6983528,543.6427079,0
Airduo Respiclick,Fluticasone Propion/Salmeterol,1,Teva Specialty,89096.09,442,285,219,203.1409351,312.6178597,406.8314612,1,254968.43,854,771,469,298.4976912,330.6983528,543.6427079,0
Ajovy Autoinjector,Fremanezumab-Vfrm,1,Overall,,,,,,,,,,,,,,,,
Ajovy Autoinjector,Fremanezumab-Vfrm,1,Teva USA,,,,,,,,,,,,,,,,
Ajovy Syringe,Fremanezumab-Vfrm,1,Overall,,,,,,,,,1033232.41,2656,1498,1199,389.0182267,689.7412617,861.7451293,0
Ajovy Syringe,Fremanezumab-Vfrm,1,Teva USA,,,,,,,,,1033232.41,2656,1498,1199,389.0182267,689.7412617,861.7451293,0
Ak-Poly-Bac,Bacitracin/Polymyxin B Sulfate,1,Overall,13353.49,2893.5,802,655,4.61499568,16.65023691,20.38700763,0,4002.05,878.5,247,199,4.555549232,16.20263158,20.11080402,0
Ak-Poly-Bac,Bacitracin/Polymyxin B Sulfate,1,Akorn Inc.,13353.49,2893.5,802,655,4.61499568,16.65023691,20.38700763,0,4002.05,878.5,247,199,4.555549232,16.20263158,20.11080402,0
Aklief,Trifarotene,1,Overall,,,,,,,,,,,,,,,,
Aklief,Trifarotene,1,Galderma Labora,,,,,,,,,,,,,,,,
Akten,Lidocaine HCl/PF,1,Overall,2083.53,82,35,30,25.40890244,59.52942857,69.451,1,2452.77,94,53,45,26.09329787,46.27867925,54.506,0
Akten,Lidocaine HCl/PF,1,Akorn Inc.,2083.53,82,35,30,25.40890244,59.52942857,69.451,1,2452.77,94,53,45,26.09329787,46.27867925,54.506,0
Akynzeo,Fosnetupitant/Palonosetron,1,Overall,,,,,,,,,,,,,,,,
Akynzeo,Fosnetupitant/Palonosetron,1,Helsinn Therape,,,,,,,,,,,,,,,,
Akynzeo,Netupitant/Palonosetron HCl,1,Overall,518958.91,960,626,304,540.5821979,829.0078435,1707.101678,0,683619.2,1264,612,230,540.8379747,1117.024837,2972.257391,0
Akynzeo,Netupitant/Palonosetron HCl,1,Helsinn Therape,518958.91,960,626,220,540.5821979,829.0078435,2358.904136,0,683619.2,1264,612,230,540.8379747,1117.024837,2972.257391,0
Ala-Cort,Hydrocortisone,1,Overall,1104.04,2331.6,69,54,0.473253389,16.00057971,20.44518519,0,310.1,1986,66,57,0.156725921,4.698484849,5.440350877,0
Ala-Cort,Hydrocortisone,1,Crown Laborator,1104.04,2331.6,69,54,0.473253389,16.00057971,20.44518519,0,310.1,1986,66,57,0.156725921,4.698484849,5.440350877,0
Ala-Scalp,Hydrocortisone,2,Overall,80638.68,6402.8,185,138,12.59428375,435.8847568,584.3382609,0,115641.27,8022.8,255,188,14.41407863,453.4951765,615.1131383,0
Ala-Scalp,Hydrocortisone,1,Crown Therap/Ma,80638.68,6402.8,185,138,12.59428375,435.8847568,584.3382609,0,115641.27,8022.8,255,188,14.41407863,453.4951765,615.1131383,0
Ala-Scalp,Hydrocortisone,1,"Derm Ventures,",,,,,,,,,,,,,,,,
Albendazole,Albendazole,11,Overall,,,,,,,,,2032186.29,11751,1111,877,171.4052046,1829.150576,2317.202155,0
Albendazole,Albendazole,1,Edenbridge Phar,,,,,,,,,,,,,,,,
Albendazole,Albendazole,1,Lineage/Impax G,,,,,,,,,1020080.41,5543,443,374,184.0303825,2302.664582,2727.487727,0
Albendazole,Albendazole,1,Mark Cuban Cost,,,,,,,,,,,,,,,,
Albendazole,Albendazole,1,"Cipla USA, Inc.",,,,,,,,,1012105.88,6208,668,511,163.0325193,1515.128563,1980.63773,0
Albendazole,Albendazole,1,Dr.Reddy'S Lab,,,,,,,,,,,,,,,,
Albendazole,Albendazole,1,Camber Pharmace,,,,,,,,,,,,,,,,
Albendazole,Albendazole,1,Amneal Pharmace,,,,,,,,,,,,,,,,
Albendazole,Albendazole,1,Zydus Pharmaceu,,,,,,,,,,,,,,,,
